"label","location_id","feature_set_name"
"IB",400,"Tarpon Springs Zoning"
"IH",400,"Tarpon Springs Zoning"
"IR",400,"Tarpon Springs Zoning"
"LC",400,"Tarpon Springs Zoning"
"MHP",400,"Tarpon Springs Zoning"
"NB",400,"Tarpon Springs Zoning"
"R-100",400,"Tarpon Springs Zoning"
"R-100A",400,"Tarpon Springs Zoning"
"R-60",400,"Tarpon Springs Zoning"
"R-70",400,"Tarpon Springs Zoning"
"R-70A",400,"Tarpon Springs Zoning"
"RM",400,"Tarpon Springs Zoning"
"RO",400,"Tarpon Springs Zoning"
"RV",400,"Tarpon Springs Zoning"
"SAP",400,"Tarpon Springs Zoning"
"WDI",400,"Tarpon Springs Zoning"
"WDI-A",400,"Tarpon Springs Zoning"
"WDI-B",400,"Tarpon Springs Zoning"
"WDII",400,"Tarpon Springs Zoning"
"CD",402,"Altamonte Springs Zoning"
"CG",402,"Altamonte Springs Zoning"
"CG(R)",402,"Altamonte Springs Zoning"
"COUNTY",402,"Altamonte Springs Zoning"
"IN",402,"Altamonte Springs Zoning"
"IN(SP)",402,"Altamonte Springs Zoning"
"MOC-1",402,"Altamonte Springs Zoning"
"MOC-1(R)",402,"Altamonte Springs Zoning"
"MOC-1TDR-SP",402,"Altamonte Springs Zoning"
"MOC-2",402,"Altamonte Springs Zoning"
"MOC-2(SP)",402,"Altamonte Springs Zoning"
"MOC-3",402,"Altamonte Springs Zoning"
"MOC-3TDR-RP",402,"Altamonte Springs Zoning"
"MOC-3TDR-SP",402,"Altamonte Springs Zoning"
"MOI-1",402,"Altamonte Springs Zoning"
"MOI-2",402,"Altamonte Springs Zoning"
"MOR-1",402,"Altamonte Springs Zoning"
"MOR-1(R)",402,"Altamonte Springs Zoning"
"MOR-1(R)(SP)",402,"Altamonte Springs Zoning"
"MOR-1(SP)",402,"Altamonte Springs Zoning"
"MOR-2",402,"Altamonte Springs Zoning"
"MOR-2(R)",402,"Altamonte Springs Zoning"
"MOR-2(SP)",402,"Altamonte Springs Zoning"
"MOR-2TDR-RP",402,"Altamonte Springs Zoning"
"MOR-3",402,"Altamonte Springs Zoning"
"MUD",402,"Altamonte Springs Zoning"
"PUD-MO",402,"Altamonte Springs Zoning"
"PUD-MO(R)",402,"Altamonte Springs Zoning"
"PUD-RES",402,"Altamonte Springs Zoning"
"R-1AAA",402,"Altamonte Springs Zoning"
"BP",412,"Prosper Zoning"
"COR",412,"Prosper Zoning"
"M",412,"Prosper Zoning"
"MD",412,"Prosper Zoning"
"SF",412,"Prosper Zoning"
"AG/30-SUP",413,"Wylie Zoning"
"MSD",413,"Wylie Zoning"
"MSD/CC-SUP",413,"Wylie Zoning"
"SF-10/24**",413,"Wylie Zoning"
"SUP",413,"Wylie Zoning"
"BL",414,"Addison Zoning"
"C-1",414,"Addison Zoning"
"C-2",414,"Addison Zoning"
"I-1",414,"Addison Zoning"
"I-2",414,"Addison Zoning"
"I-3",414,"Addison Zoning"
"LR",414,"Addison Zoning"
"MXR",414,"Addison Zoning"
"P",414,"Addison Zoning"
"PD-CC",414,"Addison Zoning"
"PD-TH",414,"Addison Zoning"
"R-16",414,"Addison Zoning"
"UC",414,"Addison Zoning"
"OT-Corr",415,"Cedar Hill Zoning"
"OT-Res",415,"Cedar Hill Zoning"
"OT-Sq",415,"Cedar Hill Zoning"
"CR-1",419,"Mesquite Zoning"
"CR-2",419,"Mesquite Zoning"
"CR-3",419,"Mesquite Zoning"
"CR-H",419,"Mesquite Zoning"
"HT",419,"Mesquite Zoning"
"IR-1",419,"Mesquite Zoning"
"IR-2",419,"Mesquite Zoning"
"LR",419,"Mesquite Zoning"
"MF-1",419,"Mesquite Zoning"
"MF-2",419,"Mesquite Zoning"
"MF-3",419,"Mesquite Zoning"
"MF-4",419,"Mesquite Zoning"
"MOH",419,"Mesquite Zoning"
"PB",419,"Mesquite Zoning"
"PF",419,"Mesquite Zoning"
"PROS",419,"Mesquite Zoning"
"PUD",419,"Mesquite Zoning"
"RE-1",419,"Mesquite Zoning"
"RE-2",419,"Mesquite Zoning"
"RE-3",419,"Mesquite Zoning"
"RV",419,"Mesquite Zoning"
"SF",419,"Mesquite Zoning"
"BBOD",421,"Bellaire Zoning"
"LLDD",421,"Bellaire Zoning"
"R1",421,"Bellaire Zoning"
"R3",421,"Bellaire Zoning"
"R4",421,"Bellaire Zoning"
"R5",421,"Bellaire Zoning"
"RM20",421,"Bellaire Zoning"
"RMF",421,"Bellaire Zoning"
"TRP",421,"Bellaire Zoning"
"UVD",421,"Bellaire Zoning"
"UVT",421,"Bellaire Zoning"
"PDD",425,"West University Place Zoning"
"PPD",425,"West University Place Zoning"
"SF-1",425,"West University Place Zoning"
"SF-2",425,"West University Place Zoning"
"SF-3",425,"West University Place Zoning"
"AR",428,"San Marcos Zoning"
"CC",428,"San Marcos Zoning"
"CD-1",428,"San Marcos Zoning"
"CD-2.5",428,"San Marcos Zoning"
"CD-3",428,"San Marcos Zoning"
"CD-4",428,"San Marcos Zoning"
"CD-5",428,"San Marcos Zoning"
"CD-5D",428,"San Marcos Zoning"
"CM",428,"San Marcos Zoning"
"DR",428,"San Marcos Zoning"
"FD",428,"San Marcos Zoning"
"GC",428,"San Marcos Zoning"
"HC",428,"San Marcos Zoning"
"MF-12",428,"San Marcos Zoning"
"MF-24",428,"San Marcos Zoning"
"MU",428,"San Marcos Zoning"
"N-CM",428,"San Marcos Zoning"
"ND-3",428,"San Marcos Zoning"
"OP",428,"San Marcos Zoning"
"P",428,"San Marcos Zoning"
"PA",428,"San Marcos Zoning"
"PDD",428,"San Marcos Zoning"
"PH-ZL",428,"San Marcos Zoning"
"SC",428,"San Marcos Zoning"
"SF-4.5",428,"San Marcos Zoning"
"SF-6",428,"San Marcos Zoning"
"SF-R",428,"San Marcos Zoning"
"TH",428,"San Marcos Zoning"
"VMU",428,"San Marcos Zoning"
"CC-3-10",460,"Hillcrest Heights Zoning"
"CC-3-11",460,"Hillcrest Heights Zoning"
"CC-3-8",460,"Hillcrest Heights Zoning"
"RM-3-9",460,"Hillcrest Heights Zoning"
"RM-4-10",460,"Hillcrest Heights Zoning"
"RM-4-11",460,"Hillcrest Heights Zoning"
"",469,"zoning"
"CB",469,"zoning"
"CC",469,"zoning"
"CS",469,"zoning"
"ER",469,"zoning"
"HC",469,"zoning"
"HI",469,"zoning"
"HI-O",469,"zoning"
"HR",469,"zoning"
"LI",469,"zoning"
"LI-O",469,"zoning"
"MH",469,"zoning"
"MR",469,"zoning"
"PF",469,"zoning"
"PLF",469,"zoning"
"POS",469,"zoning"
"R1",469,"zoning"
"R1N",469,"zoning"
"RD",469,"zoning"
"RR",469,"zoning"
"SC",469,"zoning"
"T3N.1",469,"zoning"
"T4N.1",469,"zoning"
"T4N.1-O",469,"zoning"
"T5",469,"zoning"
"AP",471,"zoning"
"ARSD",471,"zoning"
"BP",471,"zoning"
"C-2",471,"zoning"
"C-2 W/ MU Overlay",471,"zoning"
"C-3",471,"zoning"
"CBD",471,"zoning"
"IP",471,"zoning"
"MHP",471,"zoning"
"MHS",471,"zoning"
"PAD",471,"zoning"
"PD",471,"zoning"
"PDC",471,"zoning"
"PDI",471,"zoning"
"PDR",471,"zoning"
"PDRM",471,"zoning"
"POS",471,"zoning"
"PQP",471,"zoning"
"PRD",471,"zoning"
"R1-5",471,"zoning"
"R1-7",471,"zoning"
"R1-8",471,"zoning"
"R-2",471,"zoning"
"RE-1A",471,"zoning"
"RE-2A",471,"zoning"
"RM",471,"zoning"
"SC",471,"zoning"
"UNDV",471,"zoning"
"AG",478,"zoning"
"B-1",478,"zoning"
"B-2",478,"zoning"
"BP",478,"zoning"
"CONDITIONAL",478,"zoning"
"CVSP-C",478,"zoning"
"CVSP-R",478,"zoning"
"H-I",478,"zoning"
"HP",478,"zoning"
"I-P",478,"zoning"
"L-I",478,"zoning"
"MHP",478,"zoning"
"MHS",478,"zoning"
"MR",478,"zoning"
"OT",478,"zoning"
"PSC",478,"zoning"
"R-1-12",478,"zoning"
"R-1-20",478,"zoning"
"R-1-40",478,"zoning"
"R-1-5",478,"zoning"
"R-1-6",478,"zoning"
"R-1-8",478,"zoning"
"R-2",478,"zoning"
"R-2-5",478,"zoning"
"R-3",478,"zoning"
"RE-12",478,"zoning"
"RE-18",478,"zoning"
"R-MH",478,"zoning"
"R-MH-10",478,"zoning"
"R-MH-20",478,"zoning"
"R-MH-6",478,"zoning"
"RO",478,"zoning"
"RVS",478,"zoning"
"SR-1",478,"zoning"
"SR-2",478,"zoning"
"TR",478,"zoning"
"R3",486,"quartzsite Zoning"
"AG",489,"colorado_city Zoning"
"R2",489,"colorado_city Zoning"
"C-1",490,"zoning"
"C-2",490,"zoning"
"C-2-HMR",490,"zoning"
"C-2-PDZ",490,"zoning"
"C-3",490,"zoning"
"C-3-PDZ",490,"zoning"
"HMMC-PDZ",490,"zoning"
"I-1",490,"zoning"
"I-1-PDZ",490,"zoning"
"I-2",490,"zoning"
"KC-PDZ",490,"zoning"
"R-1-10",490,"zoning"
"R-1-10-PDZ",490,"zoning"
"R-1-20",490,"zoning"
"R-1-40",490,"zoning"
"R-1-5A",490,"zoning"
"R-1-6",490,"zoning"
"R-1-6-PDZ",490,"zoning"
"R-1-8",490,"zoning"
"R-2",490,"zoning"
"R-3",490,"zoning"
"R-4",490,"zoning"
"R-MH-20",490,"zoning"
"R-MH-40",490,"zoning"
"R-MH-6",490,"zoning"
"RO",490,"zoning"
"RR",490,"zoning"
"T3N",490,"zoning"
"T4N",490,"zoning"
"T5G",490,"zoning"
"T5MS",490,"zoning"
"G.P.",491,"Lake Havasu City Zoning"
"RMH",491,"Lake Havasu City Zoning"
"RMH/PD",491,"Lake Havasu City Zoning"
"MD1",499,"Bedford Zoning"
"MD3",499,"Bedford Zoning"
"MD4",499,"Bedford Zoning"
"R15",499,"Bedford Zoning"
"R65",499,"Bedford Zoning"
"R75",499,"Bedford Zoning"
"R9",499,"Bedford Zoning"
"A-PD",500,"Benbrook Zoning"
"B",500,"Benbrook Zoning"
"B-PD",500,"Benbrook Zoning"
"BR-PD",500,"Benbrook Zoning"
"CF",500,"Benbrook Zoning"
"CF-PD",500,"Benbrook Zoning"
"C-PD",500,"Benbrook Zoning"
"CR",500,"Benbrook Zoning"
"D",500,"Benbrook Zoning"
"D-PD",500,"Benbrook Zoning"
"E-PD",500,"Benbrook Zoning"
"F",500,"Benbrook Zoning"
"F-PD",500,"Benbrook Zoning"
"G-PD",500,"Benbrook Zoning"
"HC",500,"Benbrook Zoning"
"HC-PD1",500,"Benbrook Zoning"
"HC-PD2",500,"Benbrook Zoning"
"PD",500,"Benbrook Zoning"
"RE",500,"Benbrook Zoning"
"AG",501,"Colleyville Zoning"
"CC-1",501,"Colleyville Zoning"
"CC-2",501,"Colleyville Zoning"
"CC-3",501,"Colleyville Zoning"
"CN",501,"Colleyville Zoning"
"CPO",501,"Colleyville Zoning"
"ML",501,"Colleyville Zoning"
"PUD-C",501,"Colleyville Zoning"
"PUD-R",501,"Colleyville Zoning"
"R-10",501,"Colleyville Zoning"
"R-15",501,"Colleyville Zoning"
"R-30",501,"Colleyville Zoning"
"R-40",501,"Colleyville Zoning"
"R-MF",501,"Colleyville Zoning"
"DT-C",502,"Crowley Zoning"
"DT-E",502,"Crowley Zoning"
"DT-G",502,"Crowley Zoning"
"A-10",503,"Fort Worth Zoning"
"A-21",503,"Fort Worth Zoning"
"A-2.5A",503,"Fort Worth Zoning"
"A-43",503,"Fort Worth Zoning"
"A-5",503,"Fort Worth Zoning"
"A-7.5",503,"Fort Worth Zoning"
"AG",503,"Fort Worth Zoning"
"AR",503,"Fort Worth Zoning"
"B",503,"Fort Worth Zoning"
"BU-CIV",503,"Fort Worth Zoning"
"BU-CX-3",503,"Fort Worth Zoning"
"BU-CX-4",503,"Fort Worth Zoning"
"BU-CX-6",503,"Fort Worth Zoning"
"BU-IX-6",503,"Fort Worth Zoning"
"BU-RA-3",503,"Fort Worth Zoning"
"BU-RX-4",503,"Fort Worth Zoning"
"BU-SH-3",503,"Fort Worth Zoning"
"BU-SH-4",503,"Fort Worth Zoning"
"C",503,"Fort Worth Zoning"
"CB-GC",503,"Fort Worth Zoning"
"CB-HC",503,"Fort Worth Zoning"
"CB-IA",503,"Fort Worth Zoning"
"CB-RG",503,"Fort Worth Zoning"
"CB-RUN",503,"Fort Worth Zoning"
"CB-RUS",503,"Fort Worth Zoning"
"CB-TF",503,"Fort Worth Zoning"
"CB-TR",503,"Fort Worth Zoning"
"CB-WB",503,"Fort Worth Zoning"
"CF",503,"Fort Worth Zoning"
"CR",503,"Fort Worth Zoning"
"D",503,"Fort Worth Zoning"
"D-HR1",503,"Fort Worth Zoning"
"D-HR2",503,"Fort Worth Zoning"
"E",503,"Fort Worth Zoning"
"ER",503,"Fort Worth Zoning"
"F",503,"Fort Worth Zoning"
"FR",503,"Fort Worth Zoning"
"G",503,"Fort Worth Zoning"
"H",503,"Fort Worth Zoning"
"I",503,"Fort Worth Zoning"
"IP",503,"Fort Worth Zoning"
"J",503,"Fort Worth Zoning"
"K",503,"Fort Worth Zoning"
"MH",503,"Fort Worth Zoning"
"MU-1",503,"Fort Worth Zoning"
"MU-2",503,"Fort Worth Zoning"
"NS-T4",503,"Fort Worth Zoning"
"NS-T4N",503,"Fort Worth Zoning"
"NS-T4NR",503,"Fort Worth Zoning"
"NS-T4R",503,"Fort Worth Zoning"
"NS-T5",503,"Fort Worth Zoning"
"NS-T5I",503,"Fort Worth Zoning"
"NS-T5N",503,"Fort Worth Zoning"
"O-1",503,"Fort Worth Zoning"
"O-2",503,"Fort Worth Zoning"
"OM",503,"Fort Worth Zoning"
"PD",503,"Fort Worth Zoning"
"PI",503,"Fort Worth Zoning"
"PI-LF",503,"Fort Worth Zoning"
"PI-N-1",503,"Fort Worth Zoning"
"PI-N-2",503,"Fort Worth Zoning"
"PI-N-3",503,"Fort Worth Zoning"
"PI-NM",503,"Fort Worth Zoning"
"R1",503,"Fort Worth Zoning"
"R2",503,"Fort Worth Zoning"
"SY-ECC-68",503,"Fort Worth Zoning"
"SY-ENX-40",503,"Fort Worth Zoning"
"SY-ENX-55",503,"Fort Worth Zoning"
"SY-HCO-40",503,"Fort Worth Zoning"
"SY-HCO-55",503,"Fort Worth Zoning"
"SY-HCO-60",503,"Fort Worth Zoning"
"SY-HCO-68",503,"Fort Worth Zoning"
"SY-HSH-40",503,"Fort Worth Zoning"
"SY-TMC-68",503,"Fort Worth Zoning"
"SY-TNE-105",503,"Fort Worth Zoning"
"SY-TNE-80",503,"Fort Worth Zoning"
"SY-TNF-40",503,"Fort Worth Zoning"
"SY-TNF-55",503,"Fort Worth Zoning"
"SY-TNX-55",503,"Fort Worth Zoning"
"SY-TNX-80",503,"Fort Worth Zoning"
"SY-TSA-105",503,"Fort Worth Zoning"
"SY-TSA-130",503,"Fort Worth Zoning"
"SY-TSA-55",503,"Fort Worth Zoning"
"SY-TSA-80",503,"Fort Worth Zoning"
"TL-BM",503,"Fort Worth Zoning"
"TL-CC",503,"Fort Worth Zoning"
"TL-HM",503,"Fort Worth Zoning"
"TL-N",503,"Fort Worth Zoning"
"TL-TR",503,"Fort Worth Zoning"
"TL-VM",503,"Fort Worth Zoning"
"UR",503,"Fort Worth Zoning"
"BP",504,"Grapevine Zoning"
"CBD",504,"Grapevine Zoning"
"CC",504,"Grapevine Zoning"
"CN",504,"Grapevine Zoning"
"GU",504,"Grapevine Zoning"
"GV",504,"Grapevine Zoning"
"HC",504,"Grapevine Zoning"
"HCO",504,"Grapevine Zoning"
"HGT",504,"Grapevine Zoning"
"MXU",504,"Grapevine Zoning"
"PCD",504,"Grapevine Zoning"
"PID",504,"Grapevine Zoning"
"PO",504,"Grapevine Zoning"
"R-12.5",504,"Grapevine Zoning"
"R-20",504,"Grapevine Zoning"
"R-3.5",504,"Grapevine Zoning"
"R-3.75",504,"Grapevine Zoning"
"R-5.0",504,"Grapevine Zoning"
"R-7.5",504,"Grapevine Zoning"
"RA",504,"Grapevine Zoning"
"R-MF",504,"Grapevine Zoning"
"R-MF-1",504,"Grapevine Zoning"
"R-MF-2",504,"Grapevine Zoning"
"R-MH",504,"Grapevine Zoning"
"R-TH",504,"Grapevine Zoning"
"SP",504,"Grapevine Zoning"
"TDO",504,"Grapevine Zoning"
"O1",505,"Hurst Zoning"
"O2",505,"Hurst Zoning"
"O2H",505,"Hurst Zoning"
"OC",505,"Hurst Zoning"
"R1A",505,"Hurst Zoning"
"RH",505,"Hurst Zoning"
"RPS",505,"Hurst Zoning"
"TC",505,"Hurst Zoning"
"TX10",505,"Hurst Zoning"
"TX10H",505,"Hurst Zoning"
"UH",505,"Hurst Zoning"
"UPL",505,"Hurst Zoning"
"2F",506,"Keller Zoning"
"GC",506,"Keller Zoning"
"KR",506,"Keller Zoning"
"MF",506,"Keller Zoning"
"OTK",506,"Keller Zoning"
"PH",506,"Keller Zoning"
"PH-6.5",506,"Keller Zoning"
"PH-7.8",506,"Keller Zoning"
"SF-10",506,"Keller Zoning"
"SF-15",506,"Keller Zoning"
"SF-20",506,"Keller Zoning"
"SF-25",506,"Keller Zoning"
"SF-30",506,"Keller Zoning"
"SF-36",506,"Keller Zoning"
"SF-6",506,"Keller Zoning"
"SF-8.4",506,"Keller Zoning"
"SF-MD",506,"Keller Zoning"
"C-1",521,"Boise City Zoning"
"C-2",521,"Boise City Zoning"
"C-3",521,"Boise City Zoning"
"C-4",521,"Boise City Zoning"
"C-5",521,"Boise City Zoning"
"H-S",521,"Boise City Zoning"
"L-O",521,"Boise City Zoning"
"M-1",521,"Boise City Zoning"
"M-2",521,"Boise City Zoning"
"N-O",521,"Boise City Zoning"
"PC",521,"Boise City Zoning"
"R-1M",521,"Boise City Zoning"
"R-O",521,"Boise City Zoning"
"SP-01",521,"Boise City Zoning"
"SP-02",521,"Boise City Zoning"
"SP-03",521,"Boise City Zoning"
"T-1",521,"Boise City Zoning"
"T-2",521,"Boise City Zoning"
"U",521,"Boise City Zoning"
"A",523,"Kuna Zoning"
"C-1",523,"Kuna Zoning"
"C-2",523,"Kuna Zoning"
"C-3",523,"Kuna Zoning"
"CBD",523,"Kuna Zoning"
"L-O",523,"Kuna Zoning"
"M-1",523,"Kuna Zoning"
"M-2",523,"Kuna Zoning"
"P",523,"Kuna Zoning"
"PUD",523,"Kuna Zoning"
"R-1",523,"Kuna Zoning"
"R1",523,"Kuna Zoning"
"R-12",523,"Kuna Zoning"
"R-16",523,"Kuna Zoning"
"R-2",523,"Kuna Zoning"
"R-20",523,"Kuna Zoning"
"R-3",523,"Kuna Zoning"
"R-4",523,"Kuna Zoning"
"R-5",523,"Kuna Zoning"
"R-6",523,"Kuna Zoning"
"R-8",523,"Kuna Zoning"
"RP",523,"Kuna Zoning"
"RR",523,"Kuna Zoning"
"RUT",523,"Kuna Zoning"
"HLDR*",527,"Manitou Springs Zoning"
"LDR*",527,"Manitou Springs Zoning"
"PRK",527,"Manitou Springs Zoning"
"PRD10",528,"Monument Zoning"
"RP-PCD",528,"Monument Zoning"
"RR-5",528,"Monument Zoning"
"RS-20000",528,"Monument Zoning"
"C1",529,"Palmer Lake Zoning"
"C2",529,"Palmer Lake Zoning"
"CC",529,"Palmer Lake Zoning"
"O1",529,"Palmer Lake Zoning"
"R1",529,"Palmer Lake Zoning"
"R10,000",529,"Palmer Lake Zoning"
"R1E",529,"Palmer Lake Zoning"
"R2",529,"Palmer Lake Zoning"
"R3",529,"Palmer Lake Zoning"
"PPF",532,"Acworth Zoning"
"RRX",532,"Acworth Zoning"
"COUNTY",533,"Kennesaw Zoning"
"T-4L",533,"Kennesaw Zoning"
"T-4O",533,"Kennesaw Zoning"
"UTILITY",533,"Kennesaw Zoning"
"CRC",534,"Powder Springs Zoning"
"MDR",534,"Powder Springs Zoning"
"MXU",534,"Powder Springs Zoning"
"NRC",534,"Powder Springs Zoning"
"PUD-R",534,"Powder Springs Zoning"
"R15",534,"Powder Springs Zoning"
"R15C",534,"Powder Springs Zoning"
"R20",534,"Powder Springs Zoning"
"R30",534,"Powder Springs Zoning"
"Cobb",535,"Smyrna Zoning"
"PUD",535,"Smyrna Zoning"
"ROW",535,"Smyrna Zoning"
"RTD",535,"Smyrna Zoning"
"BG",547,"Duluth Zoning"
"CBD",547,"Duluth Zoning"
"CPDR",547,"Duluth Zoning"
"HC",547,"Duluth Zoning"
"HC-A",547,"Duluth Zoning"
"HC-R",547,"Duluth Zoning"
"HRD",547,"Duluth Zoning"
"HRR",547,"Duluth Zoning"
"OI",547,"Duluth Zoning"
"ON",547,"Duluth Zoning"
"PRD",547,"Duluth Zoning"
"R100",547,"Duluth Zoning"
"R75",547,"Duluth Zoning"
"RA200",547,"Duluth Zoning"
"RD",547,"Duluth Zoning"
"BN",548,"Lawrenceville Zoning"
"ON",548,"Lawrenceville Zoning"
"RM-4-C",548,"Lawrenceville Zoning"
"RMHR",548,"Lawrenceville Zoning"
"RM-M",548,"Lawrenceville Zoning"
"RS-TH",548,"Lawrenceville Zoning"
"UNK",548,"Lawrenceville Zoning"
"IA",549,"Lilburn Zoning"
"MU",549,"Lilburn Zoning"
"OI",549,"Lilburn Zoning"
"R1",549,"Lilburn Zoning"
"R100",549,"Lilburn Zoning"
"R2",549,"Lilburn Zoning"
"R75",549,"Lilburn Zoning"
"BHE",550,"Norcross Zoning"
"BHW",550,"Norcross Zoning"
"C3",550,"Norcross Zoning"
"DCD",550,"Norcross Zoning"
"DT",550,"Norcross Zoning"
"ODW",550,"Norcross Zoning"
"PIB-HBR",550,"Norcross Zoning"
"R65",550,"Norcross Zoning"
"RM10",550,"Norcross Zoning"
"RM6",550,"Norcross Zoning"
"RM8",550,"Norcross Zoning"
"RMD",550,"Norcross Zoning"
"RZT",550,"Norcross Zoning"
"J",551,"Peachtree Corners Zoning"
"L",551,"Peachtree Corners Zoning"
"N",551,"Peachtree Corners Zoning"
"Q",551,"Peachtree Corners Zoning"
"AF",552,"Sugar Hill Zoning"
"BG",552,"Sugar Hill Zoning"
"BG2",552,"Sugar Hill Zoning"
"C2",552,"Sugar Hill Zoning"
"HM1",552,"Sugar Hill Zoning"
"HM2",552,"Sugar Hill Zoning"
"HSB",552,"Sugar Hill Zoning"
"LM",552,"Sugar Hill Zoning"
"OI",552,"Sugar Hill Zoning"
"R100",552,"Sugar Hill Zoning"
"R36",552,"Sugar Hill Zoning"
"R75",552,"Sugar Hill Zoning"
"RM",552,"Sugar Hill Zoning"
"RS-100",552,"Sugar Hill Zoning"
"RS-150",552,"Sugar Hill Zoning"
"RS150",552,"Sugar Hill Zoning"
"RS-200",552,"Sugar Hill Zoning"
"RS-72",552,"Sugar Hill Zoning"
"C-2*",555,"Bloomingdale Zoning"
"R-A-1",555,"Bloomingdale Zoning"
"P-C-2",556,"Garden City Zoning"
"P-C-2A",556,"Garden City Zoning"
"P-I-1",556,"Garden City Zoning"
"P-I-2",556,"Garden City Zoning"
"P-R-1",556,"Garden City Zoning"
"P-R-2",556,"Garden City Zoning"
"P-R-A",556,"Garden City Zoning"
"E-D-Z",558,"Port Wentworth Zoning"
"I-H",558,"Port Wentworth Zoning"
"I-L",558,"Port Wentworth Zoning"
"M",558,"Port Wentworth Zoning"
"M-P-O",558,"Port Wentworth Zoning"
"OI-E",558,"Port Wentworth Zoning"
"P-C-1",558,"Port Wentworth Zoning"
"P-C-2",558,"Port Wentworth Zoning"
"P-C-3",558,"Port Wentworth Zoning"
"PDR-IL",558,"Port Wentworth Zoning"
"PDR-L",558,"Port Wentworth Zoning"
"P-I-1",558,"Port Wentworth Zoning"
"P-I-2",558,"Port Wentworth Zoning"
"P-RIP",558,"Port Wentworth Zoning"
"P-R-M",558,"Port Wentworth Zoning"
"PUD-IN",558,"Port Wentworth Zoning"
"A-1",559,"Savannah Zoning"
"B-C",559,"Savannah Zoning"
"B-CO",559,"Savannah Zoning"
"B-C-S",559,"Savannah Zoning"
"B-L",559,"Savannah Zoning"
"B-M",559,"Savannah Zoning"
"B-N",559,"Savannah Zoning"
"B-N-S",559,"Savannah Zoning"
"C",559,"Savannah Zoning"
"C-M",559,"Savannah Zoning"
"C-P",559,"Savannah Zoning"
"D-C",559,"Savannah Zoning"
"D-CBD",559,"Savannah Zoning"
"D-C-S",559,"Savannah Zoning"
"D-N",559,"Savannah Zoning"
"D-R",559,"Savannah Zoning"
"D-X",559,"Savannah Zoning"
"D-X-S",559,"Savannah Zoning"
"I-H",559,"Savannah Zoning"
"I-L",559,"Savannah Zoning"
"I-L-R",559,"Savannah Zoning"
"I-L-T",559,"Savannah Zoning"
"M-CO",559,"Savannah Zoning"
"MI",559,"Savannah Zoning"
"OI",559,"Savannah Zoning"
"OI-E",559,"Savannah Zoning"
"OI-S",559,"Savannah Zoning"
"OI-T",559,"Savannah Zoning"
"P-B-1-CO",559,"Savannah Zoning"
"PD",559,"Savannah Zoning"
"PD-S",559,"Savannah Zoning"
"RMF-1-10",559,"Savannah Zoning"
"RMF-1-12",559,"Savannah Zoning"
"RMF-1-15",559,"Savannah Zoning"
"RMF-1-20",559,"Savannah Zoning"
"RMF-1-4",559,"Savannah Zoning"
"RMF-1-8",559,"Savannah Zoning"
"RMF-2-10",559,"Savannah Zoning"
"RMF-2-10-S",559,"Savannah Zoning"
"RMF-2-11",559,"Savannah Zoning"
"RMF-2-15",559,"Savannah Zoning"
"RMF-2-16",559,"Savannah Zoning"
"RMF-2-18",559,"Savannah Zoning"
"RMF-2-20",559,"Savannah Zoning"
"RMF-2-24",559,"Savannah Zoning"
"RMF-2-25",559,"Savannah Zoning"
"RMF-2-30",559,"Savannah Zoning"
"RMF-2-35",559,"Savannah Zoning"
"RMF-2-40",559,"Savannah Zoning"
"RMF-2-40-S",559,"Savannah Zoning"
"RMF-2-8",559,"Savannah Zoning"
"RMF-3-10",559,"Savannah Zoning"
"RMF-3-15",559,"Savannah Zoning"
"RMF-3-16",559,"Savannah Zoning"
"RMF-3-20",559,"Savannah Zoning"
"RMF-3-22",559,"Savannah Zoning"
"RMF-3-25",559,"Savannah Zoning"
"RMF-3-27",559,"Savannah Zoning"
"RMHP",559,"Savannah Zoning"
"RSF-10",559,"Savannah Zoning"
"RSF-20",559,"Savannah Zoning"
"RSF-5",559,"Savannah Zoning"
"RSF-6",559,"Savannah Zoning"
"RSF-6-S",559,"Savannah Zoning"
"RSF-E",559,"Savannah Zoning"
"RTF",559,"Savannah Zoning"
"TC-1",559,"Savannah Zoning"
"TC-1-S",559,"Savannah Zoning"
"TC-2",559,"Savannah Zoning"
"TC-2-S",559,"Savannah Zoning"
"TN-1",559,"Savannah Zoning"
"TN-1-S",559,"Savannah Zoning"
"TN-2",559,"Savannah Zoning"
"TN-3",559,"Savannah Zoning"
"TR-1",559,"Savannah Zoning"
"TR-2",559,"Savannah Zoning"
"TR-3",559,"Savannah Zoning"
"CS",564,"Mableton Zoning"
"FST-10",564,"Mableton Zoning"
"FST-6",564,"Mableton Zoning"
"FST-8",564,"Mableton Zoning"
"PD",564,"Mableton Zoning"
"RM-10T",564,"Mableton Zoning"
"BP",568,"East Point Zoning"
"C1",568,"East Point Zoning"
"C1C",568,"East Point Zoning"
"C1M",568,"East Point Zoning"
"C1MC",568,"East Point Zoning"
"C2",568,"East Point Zoning"
"C2C",568,"East Point Zoning"
"C2M",568,"East Point Zoning"
"CL",568,"East Point Zoning"
"CLC",568,"East Point Zoning"
"CLM",568,"East Point Zoning"
"CR",568,"East Point Zoning"
"CRC",568,"East Point Zoning"
"EI",568,"East Point Zoning"
"I1",568,"East Point Zoning"
"i1C",568,"East Point Zoning"
"I1c",568,"East Point Zoning"
"I1C",568,"East Point Zoning"
"I2",568,"East Point Zoning"
"I2c",568,"East Point Zoning"
