label,location_id,feature_set_name,match_status,matched_codes,matched_descriptions
"R1-6,SR-17",595,Zoning,resolved,R1-6,Single-Family Residence District
R-175,595,Zoning,not_found,,
R-3*,595,Zoning,resolved,R-3,MultiFamily Residence District
"R-3,R-5",595,Zoning,resolved,R-3|R-5,MultiFamily Residence District|MultiFamily Residence District—Restricted Commercial
"R-3,R-3A",595,Zoning,resolved,R-3|R-3A,MultiFamily Residence District|MultiFamily Residence District
"R-3,R1-10",595,Zoning,resolved,R-3|R1-10,MultiFamily Residence District|Single-Family Residence District
"R-3,R1-8",595,Zoning,resolved,R-3|R1-8,MultiFamily Residence District|Single-Family Residence District
R-3A*,595,Zoning,resolved,R-3A,MultiFamily Residence District
"R-3*,R1-6",595,Zoning,resolved,R-3|R1-6,MultiFamily Residence District|Single-Family Residence District
"R-3A*,R1-6",595,Zoning,resolved,R-3A|R1-6,MultiFamily Residence District|Single-Family Residence District
"R-3,R1-6",595,Zoning,resolved,R-3|R1-6,MultiFamily Residence District|Single-Family Residence District
"R-3,R-3A*",595,Zoning,resolved,R-3|R-3A,MultiFamily Residence District|MultiFamily Residence District
"R-35,RE-35",595,Zoning,resolved,RE-35,Single-Family Residence District
"R-3*,RE-35",595,Zoning,resolved,R-3|RE-35,MultiFamily Residence District|Single-Family Residence District
R-35,595,Zoning,resolved,R-3,MultiFamily Residence District
"R-3*,RE-43",595,Zoning,resolved,R-3|R-3A|RE-43,MultiFamily Residence District|MultiFamily Residence District|Residential Estate District—One Family Residence
"R-35,R1-35",595,Zoning,resolved,R-3,MultiFamily Residence District
"R-3,R-3 SP*",595,Zoning,resolved,R-3|SPD|SPVTABDO,MultiFamily Residence District|North Central Avenue Special Planning District Overlay|South Phoenix Village and Target Area B Design Overlay
"R-4,R1-6",595,Zoning,resolved,R-4|R1-6,MultiFamily Residence District|Single-Family Residence District
"R-5,R1-6",595,Zoning,resolved,R-5|R1-6,MultiFamily Residence District—Restricted Commercial|Single-Family Residence District
R-5*,595,Zoning,resolved,R-5,MultiFamily Residence District—Restricted Commercial
RE-24*,595,Zoning,resolved,RE-24,Residential Estate District—One Family Residence
"R-8,R1-8",595,Zoning,resolved,R1-8,Single-Family Residence District
"R-4A*,R1-6",595,Zoning,resolved,R-4A|R1-6,Residential District—MultiFamily Residence—General|Single-Family Residence District
"R-6,R1-6",595,Zoning,resolved,R1-6,Single-Family Residence District
R-4R,595,Zoning,resolved,R-4,MultiFamily Residence District
"R-3*,S-1",595,Zoning,resolved,R-3|S-1,MultiFamily Residence District|Suburban District—Ranch or Farm Residence
R-4A*,595,Zoning,resolved,R-4A,Residential District—MultiFamily Residence—General
R-43,595,Zoning,resolved,R-4,MultiFamily Residence District
"R-4A,R1-8",595,Zoning,resolved,R-4A|R1-8,Residential District—MultiFamily Residence—General|Single-Family Residence District
"R-4*,R1-6",595,Zoning,resolved,R-4|R1-6,MultiFamily Residence District|Single-Family Residence District
R-4*,595,Zoning,resolved,R-4|R-4A,MultiFamily Residence District|Residential District—MultiFamily Residence—General
"R-43,RU-43",595,Zoning,resolved,R-4,MultiFamily Residence District
"RE-35,S-1",595,Zoning,resolved,RE-35|S-1,Single-Family Residence District|Suburban District—Ranch or Farm Residence
RE-43*,595,Zoning,resolved,RE-43,Residential Estate District—One Family Residence
"RE-35*,S-1",595,Zoning,resolved,RE-35|S-1,Single-Family Residence District|Suburban District—Ranch or Farm Residence
R-O*,595,Zoning,resolved,R-O,Residential Office District—Restricted Commercial
"RE-43,SR-43",595,Zoning,resolved,RE-43,Residential Estate District—One Family Residence
RU-190,595,Zoning,not_found,,
RSC*,595,Zoning,resolved,RSC,Regional Shopping Center District
"R-O*,R1-6",595,Zoning,resolved,R-O|R1-6,Residential Office District—Restricted Commercial|Single-Family Residence District
RE-35*,595,Zoning,resolved,RE-35,Single-Family Residence District
RH*,595,Zoning,resolved,RH,Resort District
"RU-43,SR-43",595,Zoning,not_found,,
RR-45,595,Zoning,not_found,,
"RU-43,S-1",595,Zoning,resolved,S-1,Suburban District—Ranch or Farm Residence
"RE-35,RE-43*",595,Zoning,resolved,RE-35|RE-43,Single-Family Residence District|Residential Estate District—One Family Residence
RU-43,595,Zoning,not_found,,
"C-2,R-2",596,Zoning,resolved,C-2|R-2,Community Commercial|Residential Medium Density
"C-2,RR",596,Zoning,resolved,C-2|RR,Community Commercial|Residential Rural
UR*,595,Zoning,resolved,UR,Urban Residential District
"C-2,C-3",596,Zoning,resolved,C-2|C-3,Community Commercial|Regional Commercial
S-1*,595,Zoning,resolved,S-1,Suburban District—Ranch or Farm Residence
"C-2,R-1",596,Zoning,resolved,C-2|R-1,Community Commercial|Residential Low Density
"C-2,PAD",596,Zoning,resolved,C-2|PAD,Community Commercial|Planned Area Development
S-2*,595,Zoning,resolved,S-2,Suburban District—Ranch or Farm Commercial
"S-1,SR-43",595,Zoning,resolved,S-1,Suburban District—Ranch or Farm Residence
SC,595,Zoning,not_found,,
S-R,595,Zoning,not_found,,
SR-17,595,Zoning,not_found,,
SUP-PUBLIC,595,Zoning,not_found,,
SR-43,595,Zoning,not_found,,
SR-30,595,Zoning,not_found,,
"C-3,PAD",596,Zoning,resolved,C-3|PAD,Regional Commercial|Planned Area Development
"PAD,RR",596,Zoning,resolved,PAD|RR,Planned Area Development|Residential Rural
"PAD,R-2",596,Zoning,resolved,PAD|R-2,Planned Area Development|Residential Medium Density
"I-2,PAD",596,Zoning,resolved,I-2|PAD,General Industrial|Planned Area Development
"PAD,R-1",596,Zoning,resolved,PAD|R-1,Planned Area Development|Residential Low Density
NR,596,Zoning,not_found,,
"PAD,R-3",596,Zoning,resolved,PAD|R-3,Planned Area Development|Residential High Density
"PC,RU-190",596,Zoning,not_found,,
IG,596,Zoning,not_found,,
"MP,NR",596,Zoning,not_found,,
CR,596,Zoning,not_found,,
IP,596,Zoning,not_found,,
MP,596,Zoning,not_found,,
PC,596,Zoning,not_found,,
CC,596,Zoning,not_found,,
"R-1,R-2",596,Zoning,resolved,R-1|R-2,Residential Low Density|Residential Medium Density
SR-43,596,Zoning,not_found,,
"SHD-CO,SHD-RO",596,Zoning,resolved,SHD-CO|SHD-RO,Surprise Heritage District—Commercial Overlay|Surprise Heritage District—Residential Overlay
"R-3,RR",596,Zoning,resolved,R-3|RR,Residential High Density|Residential Rural
"R-1,RR",596,Zoning,resolved,R-1|RR,Residential Low Density|Residential Rural
R1-6,596,Zoning,not_found,,
SHD-RL-5,596,Zoning,not_found,,
RM-9,596,Zoning,not_found,,
RU-190,596,Zoning,not_found,,
"RU-190,RU-43",596,Zoning,not_found,,
RU-43,596,Zoning,not_found,,
R1-7,596,Zoning,not_found,,
RL-5,596,Zoning,not_found,,
SHD-CR,596,Zoning,resolved,SHD-RO|SHD-CO|SHD-C-2|SHD-C-3|SHD-R-1,Surprise Heritage District—Residential Overlay|Surprise Heritage District—Commercial Overlay|Surprise Heritage District—Commercial-2|Surprise Heritage District—Commercial-3|Surprise Heritage District—Residential 
SHD-CC,596,Zoning,not_found,,
B3,654,Buda Zoning,not_found,,
F1,654,Buda Zoning,not_found,,
B2/R5,654,Buda Zoning,not_found,,
AG,654,Buda Zoning,not_found,,
B2,654,Buda Zoning,not_found,,
B1,654,Buda Zoning,not_found,,
F3,654,Buda Zoning,not_found,,
F2,654,Buda Zoning,not_found,,
M1,653,Webster Zoning,not_found,,
R2,653,Webster Zoning,not_found,,
C3,653,Webster Zoning,resolved,C-3,Third Commercial District
R1A,653,Webster Zoning,resolved,R-1A,Enhanced Single-family Residential District
R1,653,Webster Zoning,resolved,R,Retail District
C2,653,Webster Zoning,resolved,C-2,Second Commercial District
C1,653,Webster Zoning,resolved,C,Commercial District
R1,654,Buda Zoning,not_found,,
PD,654,Buda Zoning,not_found,,
F4,654,Buda Zoning,not_found,,
R2-C,654,Buda Zoning,not_found,,
R3,654,Buda Zoning,not_found,,
R2,654,Buda Zoning,not_found,,
F3H,654,Buda Zoning,not_found,,
R5,654,Buda Zoning,not_found,,
F5,654,Buda Zoning,not_found,,
R3/R4,654,Buda Zoning,not_found,,
F4H,654,Buda Zoning,not_found,,
LI,654,Buda Zoning,not_found,,
F5H,654,Buda Zoning,not_found,,
HI,654,Buda Zoning,not_found,,
A-L,655,Hays Zoning,resolved,A,Single-Family Residential District
AR,678,unincorporated Zoning,not_found,,
I-1,655,Hays Zoning,not_found,,
I-2,655,Hays Zoning,not_found,,
NC.5,655,Hays Zoning,not_found,,
C-3,655,Hays Zoning,not_found,,
C-2,655,Hays Zoning,not_found,,
NC.3,655,Hays Zoning,not_found,,
C-1,655,Hays Zoning,not_found,,
NC.2,655,Hays Zoning,not_found,,
NC.1,655,Hays Zoning,not_found,,
NC.4,655,Hays Zoning,not_found,,
R-S,655,Hays Zoning,resolved,R,Retail District
R-G,655,Hays Zoning,resolved,R,Retail District
R-M,655,Hays Zoning,resolved,R,Retail District
P-I,655,Hays Zoning,not_found,,
G,678,unincorporated Zoning,not_found,,
"IH-6,000",678,unincorporated Zoning,not_found,,
"CG-10,000",678,unincorporated Zoning,not_found,,
AR-7,678,unincorporated Zoning,not_found,,
AR-4,678,unincorporated Zoning,not_found,,
AR-2,678,unincorporated Zoning,not_found,,
"IL-10,000",678,unincorporated Zoning,not_found,,
CN-2/A,678,unincorporated Zoning,not_found,,
"CH-10,000",678,unincorporated Zoning,not_found,,
AR-1,678,unincorporated Zoning,not_found,,
CN-0.5/A,678,unincorporated Zoning,not_found,,
MHP,678,unincorporated Zoning,not_found,,
AR-3,678,unincorporated Zoning,not_found,,
MR,678,unincorporated Zoning,not_found,,
AR-5,678,unincorporated Zoning,not_found,,
RR-3,678,unincorporated Zoning,not_found,,
RR-4,678,unincorporated Zoning,not_found,,
RR-1,678,unincorporated Zoning,not_found,,
RM-20/A,678,unincorporated Zoning,not_found,,
PS,678,unincorporated Zoning,not_found,,
PC,678,unincorporated Zoning,not_found,,
P,678,unincorporated Zoning,not_found,,
RR-2,678,unincorporated Zoning,not_found,,
RMH,678,unincorporated Zoning,not_found,,
OS,678,unincorporated Zoning,not_found,,
RM-10/A,678,unincorporated Zoning,not_found,,
RR-10,678,unincorporated Zoning,not_found,,
RC,678,unincorporated Zoning,not_found,,
PRD,678,unincorporated Zoning,not_found,,
RR,678,unincorporated Zoning,not_found,,
"RS-6,000",678,unincorporated Zoning,not_found,,
RS-5,678,unincorporated Zoning,not_found,,
"RS-36,000",678,unincorporated Zoning,not_found,,
RS-3,678,unincorporated Zoning,not_found,,
"RS-16,000",678,unincorporated Zoning,not_found,,
RR-7,678,unincorporated Zoning,not_found,,
RS-4,678,unincorporated Zoning,not_found,,
RR-5,678,unincorporated Zoning,not_found,,
RS-1,678,unincorporated Zoning,not_found,,
"RS-18,000",678,unincorporated Zoning,not_found,,
"RS-10,000",678,unincorporated Zoning,not_found,,
"RS-40,000",678,unincorporated Zoning,not_found,,
GR,729,Grand Prairie Zoning,not_found,,
CA,729,Grand Prairie Zoning,not_found,,
2F,729,Grand Prairie Zoning,not_found,,
PD-454A,729,Grand Prairie Zoning,resolved,PD,Planned Development
HC,729,Grand Prairie Zoning,not_found,,
GR-1,729,Grand Prairie Zoning,not_found,,
LI-LS,729,Grand Prairie Zoning,resolved,LI,Light Industrial District
O,729,Grand Prairie Zoning,not_found,,
MF-3,729,Grand Prairie Zoning,not_found,,
O-1,729,Grand Prairie Zoning,not_found,,
LAKE,729,Grand Prairie Zoning,not_found,,
NS,729,Grand Prairie Zoning,not_found,,
SF-3,729,Grand Prairie Zoning,not_found,,
HI,729,Grand Prairie Zoning,resolved,MF-2,Multifamily Residential - High Density
MU,729,Grand Prairie Zoning,not_found,,
SF-4,729,Grand Prairie Zoning,not_found,,
HD,729,Grand Prairie Zoning,resolved,MF-2,Multifamily Residential - High Density
MF,729,Grand Prairie Zoning,resolved,MFR|MF-1|MF-2,Multi-Family Residential District|Multifamily Residential - Medium Density|Multifamily Residential - High Density
A-2*,744,Zoning,not_found,,
"C-2,RU-43",744,Zoning,not_found,,
C-3,744,Zoning,not_found,,
AD-2,744,Zoning,not_found,,
C-1,744,Zoning,not_found,,
A-1,744,Zoning,not_found,,
AG,744,Zoning,not_found,,
C-3*,744,Zoning,not_found,,
"C-1,CORE",744,Zoning,not_found,,
C-2,744,Zoning,not_found,,
CORE,744,Zoning,not_found,,
SF-6,729,Grand Prairie Zoning,not_found,,
SF-5/16,729,Grand Prairie Zoning,not_found,,
SF-5,729,Grand Prairie Zoning,not_found,,
SF-A,729,Grand Prairie Zoning,not_found,,
IND-3P,744,Zoning,not_found,,
"I-1,RU-43",744,Zoning,not_found,,
PAD,744,Zoning,not_found,,
IND-3,744,Zoning,not_found,,
I-2,744,Zoning,not_found,,
"G-P,RU-43",744,Zoning,not_found,,
G-P,744,Zoning,not_found,,
"I-2,RU-43",744,Zoning,not_found,,
R-2,744,Zoning,not_found,,
R1-7,744,Zoning,not_found,,
R1-35,744,Zoning,not_found,,
"I-2,IND-3",744,Zoning,not_found,,
"PAD,RU-43",744,Zoning,not_found,,
I-1,744,Zoning,not_found,,
R1-18,744,Zoning,not_found,,
C-1,745,Zoning,not_found,,
"C-1,PNC PCD",745,Zoning,not_found,,
"C-1,ESL",745,Zoning,not_found,,
AG,745,Zoning,not_found,,
S-1*,744,Zoning,not_found,,
RU-43,744,Zoning,not_found,,
SCHOOL,744,Zoning,not_found,,
"C-1,DO",745,Zoning,not_found,,
SPECIFIC AREA PLAN,744,Zoning,not_found,,
RE-43,744,Zoning,not_found,,
S-1,744,Zoning,not_found,,
R-MHP,744,Zoning,not_found,,
ARCADIA CAMELBACK SPD,745,Zoning,not_found,,
"C-1,PCD",745,Zoning,not_found,,
"C-1,ESL FO",745,Zoning,not_found,,
C-2/P-4,745,Zoning,not_found,,
"C-2,PCD/P-4",745,Zoning,not_found,,
"C-2,PCD ESL",745,Zoning,not_found,,
C-2 PCD*,745,Zoning,not_found,,
"C-2/P-3,DO",745,Zoning,not_found,,
"C-2,ESL,ESL (HD/HC),R1-10",745,Zoning,not_found,,
C-2*,745,Zoning,not_found,,
C-2,745,Zoning,not_found,,
"C-2,ESL (HD/HC)",745,Zoning,not_found,,
"C-2,DO",745,Zoning,not_found,,
"C-2,ESL (HD)",745,Zoning,not_found,,
"C-2,C-C",745,Zoning,not_found,,
"C-2,DO HP",745,Zoning,not_found,,
"C-2,ESL",745,Zoning,not_found,,
"C-2,PCD",745,Zoning,not_found,,
C-3/P-3,745,Zoning,not_found,,
"C-4,PCD",745,Zoning,not_found,,
"C-3,PCD (C)",745,Zoning,not_found,,
"C-3,D/M-2,DO,SC DO",745,Zoning,not_found,,
C-2 SP,745,Zoning,not_found,,
"C-2,PCD PSD",745,Zoning,not_found,,
C-2 SP*,745,Zoning,not_found,,
C-3,745,Zoning,not_found,,
"C-3/P-3,DO",745,Zoning,not_found,,
"C-2,R-5",745,Zoning,not_found,,
"C-3,DO",745,Zoning,not_found,,
"C-3,DO HP",745,Zoning,not_found,,
"C-3,PCD",745,Zoning,not_found,,
"C-3,PCD ESL",745,Zoning,not_found,,
C-4,745,Zoning,not_found,,
"C-O,PCD",745,Zoning,not_found,,
"C-O,PCC PCD",745,Zoning,not_found,,
C-O,745,Zoning,not_found,,
"(C),C-4",745,Zoning,not_found,,
"(C),C-2/P-4",745,Zoning,not_found,,
"(C),C-2",745,Zoning,not_found,,
"CA,ESL",745,Zoning,not_found,,
"C-O,ESL",745,Zoning,not_found,,
"(C),C-1",745,Zoning,not_found,,
"(C),C-O/P-4",745,Zoning,not_found,,
C-O/C-2,745,Zoning,not_found,,
"(C),C-O",745,Zoning,not_found,,
"(C),I-G",745,Zoning,not_found,,
"(C),C-3",745,Zoning,not_found,,
"(C),I-1",745,Zoning,not_found,,
"C-O,SC ESL (HD)",745,Zoning,not_found,,
"(C),R1-18",745,Zoning,not_found,,
"(C),PRD,R1-18,R1-7",745,Zoning,not_found,,
CP/GCP,745,Zoning,not_found,,
"COS,ESL,R1-43",745,Zoning,not_found,,
"COS,ESL",745,Zoning,not_found,,
"C-O,PCD ESL",745,Zoning,not_found,,
"COS,ESL FO",745,Zoning,not_found,,
COS,745,Zoning,not_found,,
"(C),P-2",745,Zoning,not_found,,
"COS,ESL (HC)",745,Zoning,not_found,,
"C-O,SC ESL",745,Zoning,not_found,,
"COS,PCD",745,Zoning,not_found,,
"C-O,PCD/P-4",745,Zoning,not_found,,
CP/GCP PCD*,745,Zoning,not_found,,
"D/DCC-2,PBD DO HP",745,Zoning,not_found,,
"(C),R-5",745,Zoning,not_found,,
"D/DCC-2,PBD DO",745,Zoning,not_found,,
"D/DC-1,DO",745,Zoning,not_found,,
"(C),S-R",745,Zoning,not_found,,
"(C),R-3",745,Zoning,not_found,,
D/DCC-2,745,Zoning,not_found,,
"D/DMU-3,PBD DO",745,Zoning,not_found,,
"D/DMU-2,PBD DO",745,Zoning,not_found,,
"D/DMU-2,DO",745,Zoning,not_found,,
"D/DC-1,PBD DO",745,Zoning,not_found,,
C-S,745,Zoning,not_found,,
"(C),R-4",745,Zoning,not_found,,
"D/DMU-2,PBD DO HP",745,Zoning,not_found,,
"C-S,PCD",745,Zoning,not_found,,
"D/OC-1,DO",745,Zoning,not_found,,
"D/OR-2,DO",745,Zoning,not_found,,
"DO,OS",745,Zoning,not_found,,
"DO (C),R-5",745,Zoning,not_found,,
"D/OC-2,DO",745,Zoning,not_found,,
"D/OC-2,DO HP",745,Zoning,not_found,,
"D/DRU-3,PBD DO",745,Zoning,not_found,,
"D/OR-1.5,DO",745,Zoning,not_found,,
"DO,P-2",745,Zoning,not_found,,
"D/OC-2,PBD DO",745,Zoning,not_found,,
"D/DUM-2,PBD DO",745,Zoning,not_found,,
"D/DRU-2,DO",745,Zoning,not_found,,
"D/DRU-2,PBD DO",745,Zoning,not_found,,
"D/M-2,SC DO",745,Zoning,not_found,,
"D/OR-2,PBD DO",745,Zoning,not_found,,
"ESL FO,PNC",745,Zoning,not_found,,
"D/RCO-2,PBD DO",745,Zoning,not_found,,
"ESL,ESL (HD),R-4R,R1-18",745,Zoning,not_found,,
"D/RS-1,PBD DO",745,Zoning,not_found,,
"D/RS-1,DO",745,Zoning,not_found,,
"D/RH-2,PBD DO",745,Zoning,not_found,,
"DO,R-5",745,Zoning,not_found,,
"ESL,ESL (HD),R1-35,R1-43",745,Zoning,not_found,,
"ESL FO,PRD ESL FO,R1-43,R1-70",745,Zoning,not_found,,
"ESL,ESL (HD),OS,R1-10",745,Zoning,not_found,,
"D/RH-2,DO",745,Zoning,not_found,,
"D/RHD-2,DO",745,Zoning,not_found,,
"ESL FO,PRD ESL FO,R1-43",745,Zoning,not_found,,
"DO,S-R",745,Zoning,not_found,,
"ESL FO,R1-130",745,Zoning,not_found,,
"ESL (HD) (C),R-5",745,Zoning,not_found,,
"ESL (HD/HC),R1-10",745,Zoning,not_found,,
"ESL (HD/HC),OS",745,Zoning,not_found,,
"ESL,HC,R1-43",745,Zoning,not_found,,
"ESL (HC),OS",745,Zoning,not_found,,
"ESL,HC",745,Zoning,not_found,,
"ESL FO,R1-70",745,Zoning,not_found,,
"ESL FO,R-3",745,Zoning,not_found,,
"ESL (HC),R1-35",745,Zoning,not_found,,
"ESL FO,R-4R",745,Zoning,not_found,,
"ESL FO,R1-130,R1-190",745,Zoning,not_found,,
"ESL FO,R1-43",745,Zoning,not_found,,
"ESL FO,R1-190",745,Zoning,not_found,,
"ESL FO,R1-35",745,Zoning,not_found,,
"ESL (HD/HC),PCC",745,Zoning,not_found,,
"ESL (HD),R1-190",745,Zoning,not_found,,
"ESL (HD),R1-18",745,Zoning,not_found,,
"ESL (HD),PCC",745,Zoning,not_found,,
"ESL (HD/HC),R-4R",745,Zoning,not_found,,
"ESL (HD/HC),R1-35",745,Zoning,not_found,,
"ESL (HD/HC),R1-18",745,Zoning,not_found,,
"ESL (HD),I-1",745,Zoning,not_found,,
"ESL (HD/HC),R-4",745,Zoning,not_found,,
"ESL (HD/HC),R1-43",745,Zoning,not_found,,
"ESL (HD),R1-18,R1-70",745,Zoning,not_found,,
"ESL (HD),OS",745,Zoning,not_found,,
"ESL (HD/HC),R1-7",745,Zoning,not_found,,
"ESL (HD),R1-10",745,Zoning,not_found,,
"ESL (HD/HC),R1-70",745,Zoning,not_found,,
"ESL (HD),PNC",745,Zoning,not_found,,
"ESL (HD),R1-190,R1-70",745,Zoning,not_found,,
"ESL,PCD,R1-7",745,Zoning,not_found,,
"ESL,PCD",745,Zoning,not_found,,
"ESL (HD),R-4R",745,Zoning,not_found,,
"ESL (HD),R1-70",745,Zoning,not_found,,
"ESL (HD),R1-5",745,Zoning,not_found,,
"ESL,PCC",745,Zoning,not_found,,
"ESL (HD),S-R",745,Zoning,not_found,,
"ESL (HD),R-4",745,Zoning,not_found,,
"ESL,OS",745,Zoning,not_found,,
"ESL HP,R1-35",745,Zoning,not_found,,
"ESL (HD),R1-43",745,Zoning,not_found,,
"ESL (HD),R1-35",745,Zoning,not_found,,
"ESL (HD),R1-7",745,Zoning,not_found,,
"ESL (HD),R-3",745,Zoning,not_found,,
"ESL,R1-130",745,Zoning,not_found,,
"ESL,R-4",745,Zoning,not_found,,
"ESL,R1-70",745,Zoning,not_found,,
"ESL,R1-5",745,Zoning,not_found,,
"ESL,PRD ESL,R1-43,R1-70",745,Zoning,not_found,,
"ESL,PCOC",745,Zoning,not_found,,
"ESL,R1-7",745,Zoning,not_found,,
"ESL,R1-35",745,Zoning,not_found,,
"ESL,R1-10",745,Zoning,not_found,,
"ESL,R-4R,R1-43",745,Zoning,not_found,,
"ESL,R1-43",745,Zoning,not_found,,
"ESL,R1-18",745,Zoning,not_found,,
"ESL,R-3",745,Zoning,not_found,,
"ESL,R1-190",745,Zoning,not_found,,
"ESL,R-4R",745,Zoning,not_found,,
"HP,R-4R",745,Zoning,not_found,,
"(HD),R1-18",745,Zoning,not_found,,
GOLF,745,Zoning,not_found,,
GID,745,Zoning,not_found,,
"ESL,SC",745,Zoning,not_found,,
"HP,R-4,R-5",745,Zoning,not_found,,
"HP,R1-7",745,Zoning,not_found,,
"(HD/HC),R1-190",745,Zoning,not_found,,
"ESL,S-R",745,Zoning,not_found,,
"HP,R-4",745,Zoning,not_found,,
"HP,R-3",745,Zoning,not_found,,
"ESL,WP",745,Zoning,not_found,,
"ESL,R-5",745,Zoning,not_found,,
"GID,R1-4",745,Zoning,not_found,,
"(HD),S-R",745,Zoning,not_found,,
"I-1,PCD",745,Zoning,not_found,,
"OS,PCD ESL",745,Zoning,not_found,,
"OS,OSP",745,Zoning,not_found,,
"M-H,R-4",745,Zoning,not_found,,
"HP,SC",745,Zoning,not_found,,
OSR,745,Zoning,not_found,,
OS,745,Zoning,not_found,,
IND.PK.,745,Zoning,not_found,,
"HP,R-5",745,Zoning,not_found,,
"OS,PCD,R1-7",745,Zoning,not_found,,
M-H,745,Zoning,not_found,,
I-1,745,Zoning,not_found,,
"OS,PCD",745,Zoning,not_found,,
I-G,745,Zoning,not_found,,
"I-1,PCD ESL (HD)",745,Zoning,not_found,,
"PCD ESL,R1-35",745,Zoning,not_found,,
"PCD ESL,R1-18",745,Zoning,not_found,,
"PCC,PCD",745,Zoning,not_found,,
PAD-14,745,Zoning,not_found,,
"P-2,PCD",745,Zoning,not_found,,
"PCD ESL,R1-10",745,Zoning,not_found,,
PCC,745,Zoning,not_found,,
P-1,745,Zoning,not_found,,
OUTER LOOP FREEWAY SP\N,745,Zoning,not_found,,
"PCD ESL,R1-43",745,Zoning,not_found,,
"PCD ESL,R1-130",745,Zoning,not_found,,
PAD,745,Zoning,not_found,,
P-2,745,Zoning,not_found,,
PCD,745,Zoning,not_found,,
"PCD ESL (HD),R1-7",745,Zoning,not_found,,
"PCD ESL,R-4",745,Zoning,not_found,,
"PCD ESL,R1-7",745,Zoning,not_found,,
"PCD PSD,PCP/AMU-R",745,Zoning,not_found,,
"PCD,PRC",745,Zoning,not_found,,
"PCD,PCP/AMU-R",745,Zoning,not_found,,
"PCD,R1-10",745,Zoning,not_found,,
"PCD,PNC",745,Zoning,not_found,,
"PCD,PCOC",745,Zoning,not_found,,
"PCD ESL,S-R",745,Zoning,not_found,,
"PCD PSD,PRC",745,Zoning,not_found,,
"PCD,PCP",745,Zoning,not_found,,
"PCD ESL,R1-5",745,Zoning,not_found,,
"PCD PSD,PCP/AMU",745,Zoning,not_found,,
"PCD ESL,R-4R",745,Zoning,not_found,,
"PCD ESL,R1-70",745,Zoning,not_found,,
"PCD,R-4",745,Zoning,not_found,,
"PCD,R-5,R1-7",745,Zoning,not_found,,
"PCD,R-4R",745,Zoning,not_found,,
"PCD,R1-7",745,Zoning,not_found,,
"PCD,R1-43",745,Zoning,not_found,,
PCP/AMU,745,Zoning,not_found,,
"PCD,S-R",745,Zoning,not_found,,
"PCD,R-5",745,Zoning,not_found,,
"PCD,R-3",745,Zoning,not_found,,
"PCD,R1-18",745,Zoning,not_found,,
"PCP/AMU,PSD",745,Zoning,not_found,,
"PCD,R1-5",745,Zoning,not_found,,
"PCD,R1-35",745,Zoning,not_found,,
"PCD,R-4,R-5",745,Zoning,not_found,,
"PCD,SC",745,Zoning,not_found,,
"PRD ESL,R1-18",745,Zoning,not_found,,
"PRC,PSD",745,Zoning,not_found,,
"PRD ESL,R1-70",745,Zoning,not_found,,
"PRD ESL,R1-43",745,Zoning,not_found,,
"PRD ESL,R1-10",745,Zoning,not_found,,
PNC,745,Zoning,not_found,,
"PRD ESL,R1-35",745,Zoning,not_found,,
"PRD ESL FO,R1-43",745,Zoning,not_found,,
PRC,745,Zoning,not_found,,
PCP/EMP,745,Zoning,not_found,,
PCP/AMU-R,745,Zoning,not_found,,
"PRD ESL FO,R1-70",745,Zoning,not_found,,
"PCP/AMU-R,PSD",745,Zoning,not_found,,
"PRD ESL,R1-43,R1-70",745,Zoning,not_found,,
PCP/AV,745,Zoning,not_found,,
"PRD,R1-43",745,Zoning,not_found,,
PUD PCD*,745,Zoning,not_found,,
"PSD,PUD",745,Zoning,not_found,,
PSC*,745,Zoning,not_found,,
"PRD,R1-5",745,Zoning,not_found,,
"PRD,R1-18,R1-7",745,Zoning,not_found,,
"PRD,R1-10",745,Zoning,not_found,,
PUD*,745,Zoning,not_found,,
PUD,745,Zoning,not_found,,
PSC,745,Zoning,not_found,,
"PRD,R-4R",745,Zoning,not_found,,
"PRD,R1-35",745,Zoning,not_found,,
"PSD,SC",745,Zoning,not_found,,
"PRD,R1-18",745,Zoning,not_found,,
"PRD,R1-7",745,Zoning,not_found,,
R1-70,745,Zoning,not_found,,
R1-130,745,Zoning,not_found,,
R1-7,745,Zoning,not_found,,
"R1-35,RU-190",745,Zoning,not_found,,
R1-35,745,Zoning,not_found,,
R1-14,745,Zoning,not_found,,
R-18A,745,Zoning,not_found,,
R1-6 HP,745,Zoning,not_found,,
R1-6,745,Zoning,not_found,,
R1-18,745,Zoning,not_found,,
R1-43,745,Zoning,not_found,,
R1-4,745,Zoning,not_found,,
R1-5,745,Zoning,not_found,,
R1-190,745,Zoning,not_found,,
R1-10,745,Zoning,not_found,,
R-3,745,Zoning,not_found,,
RE-35,745,Zoning,not_found,,
"R-4,R-5",745,Zoning,not_found,,
R-4R,745,Zoning,not_found,,
"R-43,RU-43",745,Zoning,not_found,,
R-3A,745,Zoning,not_found,,
R-5,745,Zoning,not_found,,
R-43,745,Zoning,not_found,,
R-4,745,Zoning,not_found,,
R-2,745,Zoning,not_found,,
"R-18,R1-18",745,Zoning,not_found,,
"R-43,R1-43",745,Zoning,not_found,,
RU-190,745,Zoning,not_found,,
"R-5,WP",745,Zoning,not_found,,
RE-24,745,Zoning,not_found,,
S-1,745,Zoning,not_found,,
SUP-MEDICAL,745,Zoning,not_found,,
