label,location_id,feature_set_name,match_status,matched_codes,matched_descriptions,fix_command
MXR,414,Addison Zoning,not_found_zone,,,"insert_zone(414, ""MXR"", ""MXR"")"
UC,414,Addison Zoning,not_found_zone,,,"insert_zone(414, ""UC"", ""UC"")"
OT-Corr,415,Cedar Hill Zoning,resolved,OT,Old Town,"copy_zone(415, [34323], ""OT-Corr"", ""Old Town"", None)"
CR-1,419,Mesquite Zoning,resolved,CR,Community Retail District,"copy_zone(419, [34643], ""CR-1"", ""Community Retail District"", None)"
CR-2,419,Mesquite Zoning,resolved,CR,Community Retail District,"copy_zone(419, [34643], ""CR-2"", ""Community Retail District"", None)"
CR-3,419,Mesquite Zoning,resolved,CR,Community Retail District,"copy_zone(419, [34643], ""CR-3"", ""Community Retail District"", None)"
PD-CC,414,Addison Zoning,resolved,PD,Planned Development,"copy_zone(414, [34088], ""PD-CC"", ""Planned Development"", None)"
PD-TH,414,Addison Zoning,resolved,PD,Planned Development,"copy_zone(414, [34088], ""PD-TH"", ""Planned Development"", None)"
CR-H,419,Mesquite Zoning,resolved,CR,Community Retail District,"copy_zone(419, [34643], ""CR-H"", ""Community Retail District"", None)"
R-16,414,Addison Zoning,resolved,R-1,Residential,"copy_zone(414, [34067], ""R-16"", ""Residential"", None)"
P,414,Addison Zoning,resolved,PD,Planned Development,"copy_zone(414, [34088], ""P"", ""Planned Development"", None)"
OT-Res,415,Cedar Hill Zoning,resolved,OT,Old Town,"copy_zone(415, [34323], ""OT-Res"", ""Old Town"", None)"
MF-3,419,Mesquite Zoning,resolved,MF,Multifamily District,"copy_zone(419, [34579], ""MF-3"", ""Multifamily District"", None)"
MF-1,419,Mesquite Zoning,resolved,MF,Multifamily District,"copy_zone(419, [34579], ""MF-1"", ""Multifamily District"", None)"
MF-4,419,Mesquite Zoning,resolved,MF,Multifamily District,"copy_zone(419, [34579], ""MF-4"", ""Multifamily District"", None)"
MF-2,419,Mesquite Zoning,resolved,MF,Multifamily District,"copy_zone(419, [34579], ""MF-2"", ""Multifamily District"", None)"
RE-1,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""RE-1"", ""RE-1"")"
LR,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""LR"", ""LR"")"
PROS,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""PROS"", ""PROS"")"
PUD,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""PUD"", ""PUD"")"
IR-1,419,Mesquite Zoning,resolved,I|R-1,Industrial|Residential District,"copy_zone(419, [34623, 34603], ""IR-1"", ""Industrial"", None)"
RV,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""RV"", ""RV"")"
RE-2,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""RE-2"", ""RE-2"")"
PF,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""PF"", ""PF"")"
MOH,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""MOH"", ""MOH"")"
PB,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""PB"", ""PB"")"
RE-3,419,Mesquite Zoning,not_found_zone,,,"insert_zone(419, ""RE-3"", ""RE-3"")"
IR-2,419,Mesquite Zoning,resolved,I|R-2,Industrial|Residential District,"copy_zone(419, [34623, 34605], ""IR-2"", ""Industrial"", None)"
TRP,421,Bellaire Zoning,not_found_zone,,,"insert_zone(421, ""TRP"", ""TRP"")"
SF-2,425,West University Place Zoning,resolved,SF,Single-Family District,"copy_zone(425, [70128], ""SF-2"", ""Single-Family District"", None)"
SF-1,425,West University Place Zoning,resolved,SF,Single-Family District,"copy_zone(425, [70128], ""SF-1"", ""Single-Family District"", None)"
LLDD,421,Bellaire Zoning,not_found_zone,,,"insert_zone(421, ""LLDD"", ""LLDD"")"
BBOD,421,Bellaire Zoning,not_found_zone,,,"insert_zone(421, ""BBOD"", ""BBOD"")"
PPD,425,West University Place Zoning,not_found_zone,,,"insert_zone(425, ""PPD"", ""PPD"")"
UVT,421,Bellaire Zoning,resolved,UV-T,Urban Village Transitional,"copy_zone(421, [34827], ""UVT"", ""Urban Village Transitional"", None)"
RM20,421,Bellaire Zoning,not_found_zone,,,"insert_zone(421, ""RM20"", ""RM20"")"
R3,421,Bellaire Zoning,resolved,R-3,Residential District,"copy_zone(421, [34705], ""R3"", ""Residential District"", None)"
R4,421,Bellaire Zoning,resolved,R,Retail District,"copy_zone(421, [34662], ""R4"", ""Retail District"", None)"
R1,421,Bellaire Zoning,resolved,R,Retail District,"copy_zone(421, [34662], ""R1"", ""Retail District"", None)"
SF,419,Mesquite Zoning,resolved,SF-ED|SF-20/26|SF-10/24,Single Family - Estate District|Single Family - 20 District|Single Family - 10 District,"copy_zone(419, [34629, 34630, 34632], ""SF"", ""Single Family - Estate District"", None)"
RMF,421,Bellaire Zoning,resolved,R-MF,Residential Multi-Family District,"copy_zone(421, [34818], ""RMF"", ""Residential Multi-Family District"", None)"
UVD,421,Bellaire Zoning,resolved,UV-D,Urban Village — Downtown District,"copy_zone(421, [34824], ""UVD"", ""Urban Village — Downtown District"", None)"
R5,421,Bellaire Zoning,resolved,R,Retail District,"copy_zone(421, [34662], ""R5"", ""Retail District"", None)"
PDD,425,West University Place Zoning,resolved,PD|PDDs,Planned Development District|Planned Development Districts,"copy_zone(425, [70083, 70159], ""PDD"", ""Planned Development District"", None)"
CD-5,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""CD-5"", ""CD-5"")"
CD-5D,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""CD-5D"", ""CD-5D"")"
CD-1,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""CD-1"", ""CD-1"")"
CC,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""CC"", ""CC"")"
CD-4,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""CD-4"", ""CD-4"")"
CD-2.5,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""CD-2.5"", ""CD-2.5"")"
CD-3,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""CD-3"", ""CD-3"")"
MF-24,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""MF-24"", ""MF-24"")"
HC,428,San Marcos Zoning,resolved,H,Industrial District,"copy_zone(428, [70427], ""HC"", ""Industrial District"", None)"
AR,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""AR"", ""AR"")"
DR,428,San Marcos Zoning,resolved,D,Jersey Village Crossing District,"copy_zone(428, [70273], ""DR"", ""Jersey Village Crossing District"", None)"
SF-3,425,West University Place Zoning,resolved,SF,Single-Family District,"copy_zone(425, [70128], ""SF-3"", ""Single-Family District"", None)"
CM,428,San Marcos Zoning,resolved,C,Townhouse/Patio Home District,"copy_zone(428, [70412], ""CM"", ""Townhouse/Patio Home District"", None)"
MF-12,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""MF-12"", ""MF-12"")"
FD,428,San Marcos Zoning,resolved,F|D,First Business District|Jersey Village Crossing District,"copy_zone(428, [70423, 70273], ""FD"", ""First Business District"", None)"
GC,428,San Marcos Zoning,resolved,G,Second Business District,"copy_zone(428, [70344], ""GC"", ""Second Business District"", None)"
CC-3-10,460,Hillcrest Heights Zoning,not_found_location,,,
CC-3-11,460,Hillcrest Heights Zoning,not_found_location,,,
VMU,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""VMU"", ""VMU"")"
TH,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""TH"", ""TH"")"
ND-3,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""ND-3"", ""ND-3"")"
OP,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""OP"", ""OP"")"
SF-4.5,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""SF-4.5"", ""SF-4.5"")"
PH-ZL,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""PH-ZL"", ""PH-ZL"")"
SC,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""SC"", ""SC"")"
MU,428,San Marcos Zoning,resolved,MX|MXD,Mixed-Use|Mixed-Use District,"copy_zone(428, [70181, 70316], ""MU"", ""Mixed-Use"", None)"
SF-6,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""SF-6"", ""SF-6"")"
PDD,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""PDD"", ""PDD"")"
N-CM,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""N-CM"", ""N-CM"")"
SF-R,428,San Marcos Zoning,resolved,R-1|R-2|R-3|R-4|R-5|R-6|R-7|R-20,"Single-Family Residential|Single-Family Residential, Waterfront|Detached Single-Family High Density Residential, Waterfront|Residential Single-Family|Residential Single-Family|Residential Single-Family|Residential Single Family - 7|Residential Single-Family","copy_zone(428, [70245, 70246, 70110, 70256, 70115, 70254, 70120, 70253], ""SF-R"", ""Single-Family Residential"", None)"
PA,428,San Marcos Zoning,not_found_zone,,,"insert_zone(428, ""PA"", ""PA"")"
P,428,San Marcos Zoning,resolved,MHP|EP,Manufactured Housing Park District|Facility Parking/Traffic Control Districts,"copy_zone(428, [70373, 70306], ""P"", ""Manufactured Housing Park District"", None)"
RM-4-11,460,Hillcrest Heights Zoning,not_found_location,,,
CC,469,zoning,not_found_location,,,
HI,469,zoning,not_found_location,,,
ER,469,zoning,not_found_location,,,
CS,469,zoning,not_found_location,,,
LI,469,zoning,not_found_location,,,
RM-3-9,460,Hillcrest Heights Zoning,not_found_location,,,
LI-O,469,zoning,not_found_location,,,
HC,469,zoning,not_found_location,,,
CC-3-8,460,Hillcrest Heights Zoning,not_found_location,,,
,469,zoning,not_found_location,,,
RM-4-10,460,Hillcrest Heights Zoning,not_found_location,,,
HI-O,469,zoning,not_found_location,,,
CB,469,zoning,not_found_location,,,
HR,469,zoning,not_found_location,,,
MH,469,zoning,not_found_location,,,
MR,469,zoning,not_found_location,,,
T5,469,zoning,not_found_location,,,
T4N.1-O,469,zoning,not_found_location,,,
T4N.1,469,zoning,not_found_location,,,
T3N.1,469,zoning,not_found_location,,,
RD,469,zoning,not_found_location,,,
POS,469,zoning,not_found_location,,,
SC,469,zoning,not_found_location,,,
PLF,469,zoning,not_found_location,,,
RR,469,zoning,not_found_location,,,
AP,471,zoning,not_found_location,,,
PF,469,zoning,not_found_location,,,
R1N,469,zoning,not_found_location,,,
R1,469,zoning,not_found_location,,,
ARSD,471,zoning,not_found_location,,,
BP,471,zoning,not_found_location,,,
C-3,471,zoning,not_found_location,,,
PAD,471,zoning,not_found_location,,,
MHP,471,zoning,not_found_location,,,
IP,471,zoning,not_found_location,,,
PDR,471,zoning,not_found_location,,,
PDC,471,zoning,not_found_location,,,
PD,471,zoning,not_found_location,,,
PDRM,471,zoning,not_found_location,,,
POS,471,zoning,not_found_location,,,
PQP,471,zoning,not_found_location,,,
MHS,471,zoning,not_found_location,,,
CBD,471,zoning,not_found_location,,,
C-2 W/ MU Overlay,471,zoning,not_found_location,,,
C-2,471,zoning,not_found_location,,,
PDI,471,zoning,not_found_location,,,
PRD,471,zoning,not_found_location,,,
B-1,478,zoning,not_found_location,,,
SC,471,zoning,not_found_location,,,
CONDITIONAL,478,zoning,not_found_location,,,
BP,478,zoning,not_found_location,,,
B-2,478,zoning,not_found_location,,,
UNDV,471,zoning,not_found_location,,,
RM,471,zoning,not_found_location,,,
RE-2A,471,zoning,not_found_location,,,
R-2,471,zoning,not_found_location,,,
R1-8,471,zoning,not_found_location,,,
R1-7,471,zoning,not_found_location,,,
RE-1A,471,zoning,not_found_location,,,
AG,478,zoning,not_found_location,,,
CVSP-C,478,zoning,not_found_location,,,
R1-5,471,zoning,not_found_location,,,
CVSP-R,478,zoning,not_found_location,,,
MHP,478,zoning,not_found_location,,,
R-1-8,478,zoning,not_found_location,,,
HP,478,zoning,not_found_location,,,
R-1-6,478,zoning,not_found_location,,,
R-1-12,478,zoning,not_found_location,,,
OT,478,zoning,not_found_location,,,
MHS,478,zoning,not_found_location,,,
R-1-5,478,zoning,not_found_location,,,
H-I,478,zoning,not_found_location,,,
R-1-40,478,zoning,not_found_location,,,
PSC,478,zoning,not_found_location,,,
L-I,478,zoning,not_found_location,,,
I-P,478,zoning,not_found_location,,,
MR,478,zoning,not_found_location,,,
R-1-20,478,zoning,not_found_location,,,
R-2,478,zoning,not_found_location,,,
RO,478,zoning,not_found_location,,,
RE-12,478,zoning,not_found_location,,,
R-2-5,478,zoning,not_found_location,,,
R-MH,478,zoning,not_found_location,,,
RE-18,478,zoning,not_found_location,,,
SR-2,478,zoning,not_found_location,,,
TR,478,zoning,not_found_location,,,
R-3,478,zoning,not_found_location,,,
R-MH-10,478,zoning,not_found_location,,,
R-MH-6,478,zoning,not_found_location,,,
R-MH-20,478,zoning,not_found_location,,,
SR-1,478,zoning,not_found_location,,,
RVS,478,zoning,not_found_location,,,
AG,489,colorado_city Zoning,resolved,AR-5,Agricultural Residential 5 Acre Minimum,"copy_zone(489, [68645], ""AG"", ""Agricultural Residential 5 Acre Minimum"", None)"
R3,486,quartzsite Zoning,resolved,R-3,High Density Residential,"copy_zone(486, [5956], ""R3"", ""High Density Residential"", None)"
R2,489,colorado_city Zoning,resolved,R-2,Small-Lot Residential 2,"copy_zone(489, [68651], ""R2"", ""Small-Lot Residential 2"", None)"
KC-PDZ,490,zoning,not_found_location,,,
C-2-HMR,490,zoning,not_found_location,,,
I-2,490,zoning,not_found_location,,,
HMMC-PDZ,490,zoning,not_found_location,,,
R-1-10-PDZ,490,zoning,not_found_location,,,
C-3-PDZ,490,zoning,not_found_location,,,
I-1,490,zoning,not_found_location,,,
C-2-PDZ,490,zoning,not_found_location,,,
C-2,490,zoning,not_found_location,,,
R-1-40,490,zoning,not_found_location,,,
R-1-20,490,zoning,not_found_location,,,
R-1-10,490,zoning,not_found_location,,,
C-3,490,zoning,not_found_location,,,
C-1,490,zoning,not_found_location,,,
I-1-PDZ,490,zoning,not_found_location,,,
R-1-5A,490,zoning,not_found_location,,,
R-MH-40,490,zoning,not_found_location,,,
T3N,490,zoning,not_found_location,,,
R-MH-6,490,zoning,not_found_location,,,
R-MH-20,490,zoning,not_found_location,,,
T5MS,490,zoning,not_found_location,,,
R-3,490,zoning,not_found_location,,,
T4N,490,zoning,not_found_location,,,
R-4,490,zoning,not_found_location,,,
R-2,490,zoning,not_found_location,,,
R-1-8,490,zoning,not_found_location,,,
R-1-6-PDZ,490,zoning,not_found_location,,,
R-1-6,490,zoning,not_found_location,,,
T5G,490,zoning,not_found_location,,,
RO,490,zoning,not_found_location,,,
RR,490,zoning,not_found_location,,,
G.P.,491,Lake Havasu City Zoning,not_found_zone,,,"insert_zone(491, ""G.P."", ""G.P."")"
R9,499,Bedford Zoning,not_found_zone,,,"insert_zone(499, ""R9"", ""R9"")"
R75,499,Bedford Zoning,not_found_zone,,,"insert_zone(499, ""R75"", ""R75"")"
R65,499,Bedford Zoning,not_found_zone,,,"insert_zone(499, ""R65"", ""R65"")"
BR-PD,500,Benbrook Zoning,resolved,BR,One-Family Reduced District,"copy_zone(500, [70791], ""BR-PD"", ""One-Family Reduced District"", None)"
A-PD,500,Benbrook Zoning,resolved,A,One-Family District,"copy_zone(500, [70786], ""A-PD"", ""One-Family District"", None)"
MD4,499,Bedford Zoning,resolved,MD-4,Medium Density Single-Family Attached,"copy_zone(499, [70892], ""MD4"", ""Medium Density Single-Family Attached"", None)"
CF,500,Benbrook Zoning,resolved,C,Multiple-Family District,"copy_zone(500, [70796], ""CF"", ""Multiple-Family District"", None)"
CF-PD,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""CF-PD"", ""CF-PD"")"
B-PD,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""B-PD"", ""B-PD"")"
R15,499,Bedford Zoning,not_found_zone,,,"insert_zone(499, ""R15"", ""R15"")"
RMH,491,Lake Havasu City Zoning,resolved,R-MH,Manufactured Home,"copy_zone(491, [6494], ""RMH"", ""Manufactured Home"", None)"
C-PD,500,Benbrook Zoning,resolved,C,Multiple-Family District,"copy_zone(500, [70796], ""C-PD"", ""Multiple-Family District"", None)"
MD1,499,Bedford Zoning,not_found_zone,,,"insert_zone(499, ""MD1"", ""MD1"")"
MD3,499,Bedford Zoning,resolved,MD-3,Medium Density Residential - Single-Family Detached,"copy_zone(499, [70888], ""MD3"", ""Medium Density Residential - Single-Family Detached"", None)"
RMH/PD,491,Lake Havasu City Zoning,resolved,R-MH,Manufactured Home,"copy_zone(491, [6494], ""RMH/PD"", ""Manufactured Home"", None)"
B,500,Benbrook Zoning,resolved,BI|BR,Business-Industrial District|One-Family Reduced District,"copy_zone(500, [70761, 70791], ""B"", ""Business-Industrial District"", None)"
F,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""F"", ""F"")"
CC-3,501,Colleyville Zoning,not_found_zone,,,"insert_zone(501, ""CC-3"", ""CC-3"")"
CC-1,501,Colleyville Zoning,not_found_zone,,,"insert_zone(501, ""CC-1"", ""CC-1"")"
D,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""D"", ""D"")"
CC-2,501,Colleyville Zoning,not_found_zone,,,"insert_zone(501, ""CC-2"", ""CC-2"")"
PD,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""PD"", ""PD"")"
G-PD,500,Benbrook Zoning,resolved,G,Commerce District,"copy_zone(500, [70806], ""G-PD"", ""Commerce District"", None)"
E-PD,500,Benbrook Zoning,resolved,E,Commercial District,"copy_zone(500, [70801], ""E-PD"", ""Commercial District"", None)"
D-PD,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""D-PD"", ""D-PD"")"
F-PD,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""F-PD"", ""F-PD"")"
RE,500,Benbrook Zoning,not_found_zone,,,"insert_zone(500, ""RE"", ""RE"")"
AG,501,Colleyville Zoning,resolved,AGR,Agricultural/Rural,"copy_zone(501, [70471], ""AG"", ""Agricultural/Rural"", None)"
HC-PD2,500,Benbrook Zoning,resolved,H,Industrial District,"copy_zone(500, [70811], ""HC-PD2"", ""Industrial District"", None)"
CR,500,Benbrook Zoning,resolved,C,Multiple-Family District,"copy_zone(500, [70796], ""CR"", ""Multiple-Family District"", None)"
HC,500,Benbrook Zoning,resolved,H|C,Industrial District|Multiple-Family District,"copy_zone(500, [70811, 70796], ""HC"", ""Industrial District"", None)"
HC-PD1,500,Benbrook Zoning,resolved,H|C,Industrial District|Multiple-Family District,"copy_zone(500, [70811, 70796], ""HC-PD1"", ""Industrial District"", None)"
A-2.5A,503,Fort Worth Zoning,not_found_location,,,
A-21,503,Fort Worth Zoning,not_found_location,,,
A-10,503,Fort Worth Zoning,not_found_location,,,
CPO,501,Colleyville Zoning,not_found_zone,,,"insert_zone(501, ""CPO"", ""CPO"")"
PUD-C,501,Colleyville Zoning,resolved,PUD,Planned Unit Development Districts,"copy_zone(501, [70831], ""PUD-C"", ""Planned Unit Development Districts"", None)"
PUD-R,501,Colleyville Zoning,resolved,PUD,Planned Unit Development Districts,"copy_zone(501, [70831], ""PUD-R"", ""Planned Unit Development Districts"", None)"
DT-E,502,Crowley Zoning,resolved,DT,Downtown District,"copy_zone(502, [70915], ""DT-E"", ""Downtown District"", None)"
R-15,501,Colleyville Zoning,resolved,R-1,Single-Family Residential,"copy_zone(501, [70609], ""R-15"", ""Single-Family Residential"", None)"
R-40,501,Colleyville Zoning,resolved,R-4,Residential Single-Family,"copy_zone(501, [70643], ""R-40"", ""Residential Single-Family"", None)"
DT-G,502,Crowley Zoning,resolved,DT|G,Downtown District|Light Industrial,"copy_zone(502, [70915, 70795], ""DT-G"", ""Downtown District"", None)"
R-10,501,Colleyville Zoning,resolved,R-1,Single-Family Residential,"copy_zone(501, [70609], ""R-10"", ""Single-Family Residential"", None)"
R-30,501,Colleyville Zoning,resolved,R-3,"Detached Single-Family High Density Residential, Waterfront","copy_zone(501, [70399], ""R-30"", ""Detached Single-Family High Density Residential, Waterfront"", None)"
R-MF,501,Colleyville Zoning,not_found_zone,,,"insert_zone(501, ""R-MF"", ""R-MF"")"
